org.apache.spark:spark-sketch_2.11,https://github.com/apache/spark/blob/master/NOTICE
org.apache.spark:spark-streaming_2.11,https://github.com/apache/spark/blob/master/NOTICE
org.apache.spark:spark-tags_2.11,https://github.com/apache/spark/blob/master/NOTICE
org.apache.spark:spark-unsafe_2.11,https://github.com/apache/spark/blob/master/NOTICE
com.google.auto.value:auto-value-annotations,https://github.com/google/auto/blob/blob/master/LICENSE
com.google.flogger:flogger,https://github.com/google/flogger/blob/blob/master/LICENSE
com.google.flogger:flogger-log4j-backend,https://github.com/google/flogger/blob/blob/master/LICENSE
com.google.flogger:flogger-system-backend,https://github.com/google/flogger/blob/blob/master/LICENSE
com.google.flogger:google-extensions,https://github.com/google/flogger/blob/blob/master/LICENSE
com.google.code.gson:gson,https://github.com/google/gson/blob/master/gson/LICENSE
com.squareup.okhttp:okhttp,https://github.com/square/okhttp/blob/master/README.md
com.squareup.okhttp:logging-interceptor,https://github.com/square/okhttp/blob/master/README.md
com.squareup.okhttp:okhttp-ws,https://github.com/square/okhttp/blob/master/README.md
com.squareup.okio:okio,https://github.com/square/okio/blob/master/README.md
com.google.errorprone:error_prone_annotations,https://github.com/google/error-prone/blob/blob/master/AUTHORS
io.grpc:grpc-alts,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-api,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-auth,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-context,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-core,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-grpclb,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-netty-shaded,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-protobuf,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-protobuf-lite,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
io.grpc:grpc-stub,https://github.com/grpc/grpc-java/blob/master/NOTICE.txt
org.javassist:javassist,https://github.com/jboss-javassist/javassist/blob/master/README.md
com.ning:async-http-client,https://github.com/AsyncHttpClient/async-http-client/blob/master/LICENSE.txt
com.ning:compress-lzf,https://github.com/ning/compress/blob/master/LICENSE
io.dropwizard.metrics:metrics-graphite,https://github.com/dropwizard/dropwizard/blob/master/LICENSE
io.dropwizard.metrics:metrics-jvm,https://github.com/dropwizard/dropwizard/blob/master/LICENSE
io.dropwizard.metrics:metrics-json,https://github.com/dropwizard/dropwizard/blob/master/LICENSE
com.yammer.metrics:metrics-annotation,https://github.com/infusionsoft/yammer-metrics/blob/master/LICENSE
com.codahale.metrics:metrics-core,https://github.com/dropwizard/dropwizard/blob/master/LICENSE
io.dropwizard.metrics:metrics-core,https://github.com/dropwizard/dropwizard/blob/master/LICENSE
com.yammer.metrics:metrics-core,https://github.com/infusionsoft/yammer-metrics/blob/master/LICENSE
com.github.spullara.mustache.java:compiler,https://github.com/spullara/mustache.java/blob/master/LICENSE
org.iq80.snappy:snappy,https://github.com/dain/snappy/blob/master/notice.md
io.swagger:swagger-annotations,https://github.com/swagger-api/swagger-core/blob/master/LICENSE
org.twitter4j:twitter4j-core,https://github.com/Twitter4J/Twitter4J/blob/blob/master/LICENSE.txt
org.twitter4j:twitter4j-stream,https://github.com/Twitter4J/Twitter4J/blob/blob/master/LICENSE.txt
org.mortbay.jetty:jetty-sslengine,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
com.github.filosganga:geogson-core,https://github.com/filosganga/geogson/blob/master/LICENSE
org.mortbay.jetty:jsp-api-2.1,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.mortbay.jetty:servlet-api,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.yaml:snakeyaml,https://github.com/spariev/snakeyaml/blob/blob/master/LICENSE.txt
org.apache.httpcomponents:httpclient,https://github.com/apache/httpcomponents-client/blob/master/NOTICE.txt
